title,speaker,duration,url
The real story of Rosa Parks -- and why we need to confront myths about Black history,David Ikard,18:00,https://ted.com/talks/david_ikard_the_real_story_of_rosa_parks_and_why_we_need_to_confront_myths_about_black_history
How civilization could destroy itself -- and 4 ways we could prevent it,Nick Bostrom,20:56,https://ted.com/talks/nick_bostrom_how_civilization_could_destroy_itself_and_4_ways_we_could_prevent_it
"What is economic value, and who creates it?",Mariana Mazzucato,18:42,https://ted.com/talks/christiana_figueres_and_chris_anderson_how_we_can_turn_the_tide_on_climate
Frances Frei's three pillars of leadership,The TED Interview,59:45,https://ted.com/talks/the_ted_interview_frances_frei_s_three_pillars_of_leadership
Donald Hoffman has a radical new theory on how we experience reality,The TED Interview,54:58,https://ted.com/talks/the_ted_interview_donald_hoffman_has_a_radical_new_theory_on_how_we_experience_reality
Kate Raworth argues that rethinking economics can save our planet,The TED Interview,53:58,https://ted.com/talks/the_ted_interview_kate_raworth_argues_that_rethinking_economics_can_save_our_planet
Michael Tubbs on politics as a force for good,The TED Interview,50:57,https://ted.com/talks/the_ted_interview_michael_tubbs_on_politics_as_a_force_for_good
Wake Up America \'97 we are better than this!,Elijah Cummings,20:17,https://ted.com/talks/the_ted_interview_elif_shafak_on_the_urgent_power_of_storytelling
Anil Seth explores the mystery of consciousness,The TED Interview,51:13,https://ted.com/talks/the_ted_interview_anil_seth_explores_the_mystery_of_consciousness
This could be why you're depressed or anxious,Johann Hari,20:18,https://ted.com/talks/the_ted_interview_dan_gilbert_on_the_surprising_science_of_happiness
Why we need a more accessible digital landscape,Judy Brewer,18:52,https://ted.com/talks/judy_brewer_why_we_need_a_more_accessible_digital_landscape
La m\'fasica de las ideas,Sergio Feferovich,20:20,https://ted.com/talks/sergio_feferovich_la_musica_de_las_ideas
How music makes me a better neuroscientist,Indre Viskontas,18:22,https://ted.com/talks/indre_viskontas_how_music_makes_me_a_better_neuroscientist
Why humor is key to creativity,Taika Waititi,18:21,https://ted.com/talks/the_ted_interview_johann_hari_challenges_the_way_we_think_about_depression
Tim Ferriss on life-hacks and psychedelics,The TED Interview,51:12,https://ted.com/talks/the_ted_interview_yuval_noah_harari_reveals_the_real_dangers_ahead
Monica Lewinsky argues for a bully-free world,The TED Interview,40:48,https://ted.com/talks/the_ted_interview_monica_lewinsky_argues_for_a_bully_free_world
What emotions look like in a dog's brain,Gregory Berns,18:03,https://ted.com/talks/gregory_berns_what_emotions_look_like_in_a_dog_s_brain
Sylvia Earle makes a case for our oceans,The TED Interview,55:47,https://ted.com/talks/the_ted_interview_sylvia_earle_makes_a_case_for_our_oceans
Susan Cain takes us into the mind of an introvert,The TED Interview,48:13,https://ted.com/talks/the_ted_interview_andrew_mcafee_on_the_future_of_our_economy
Can dogs sniff out malaria?,James Logan,18:19,https://ted.com/talks/james_logan_can_dogs_sniff_out_malaria_sep_2019
The healing power of reading,Michelle Kuo,18:14,https://ted.com/talks/michelle_kuo_the_healing_power_of_reading
A call for a moral revival,Rev. William Barber and Rev. Liz Theoharis,20:02,https://ted.com/talks/the_ted_interview_kai_fu_lee_on_the_future_of_ai
Fadbusting with Stephen Dubner,WorkLife with Adam Grant,28:36,https://ted.com/talks/the_ted_interview_amanda_palmer_on_radical_truth_telling
Bill Gates looks to the future,The TED Interview,44:40,https://ted.com/talks/the_ted_interview_bill_gates_looks_to_the_future
Roger McNamee takes on big tech,The TED Interview,59:48,https://ted.com/talks/the_ted_interview_roger_mcnamee_takes_on_big_tech
Sleep is your superpower,Matt Walker,19:05,https://ted.com/talks/matt_walker_sleep_is_your_superpower
Three ideas. Three contradictions. Or not.,Hannah Gadsby,18:20,https://ted.com/talks/hannah_gadsby_three_ideas_three_contradictions_or_not
When strength becomes weakness,WorkLife with Adam Grant,36:42,https://ted.com/talks/worklife_with_adam_grant_when_strength_becomes_weakness
Bouncing back from rejection,WorkLife with Adam Grant,44:33,https://ted.com/talks/worklife_with_adam_grant_bouncing_back_from_rejection
How Twitter needs to change,Jack Dorsey,25:34,https://ted.com/talks/jack_dorsey_how_twitter_needs_to_change
How to remember anything,WorkLife with Adam Grant,33:22,https://ted.com/talks/worklife_with_adam_grant_how_to_remember_anything
How I used Dungeons & Dragons to teach ethics,Christopher Robichaud,18:25,https://ted.com/talks/christopher_robichaud_how_i_used_dungeons_dragons_to_teach_ethics
The office without a**holes,WorkLife with Adam Grant,41:15,https://ted.com/talks/worklife_with_adam_grant_the_office_without_a_holes
The perils of following your career passion,WorkLife with Adam Grant,34:48,https://ted.com/talks/worklife_with_adam_grant_the_perils_of_following_your_career_passion
Networking for people who hate networking,WorkLife with Adam Grant,36:04,https://ted.com/talks/worklife_with_adam_grant_networking_for_people_who_hate_networking
Become friends with your rivals,WorkLife with Adam Grant,39:45,https://ted.com/talks/worklife_with_adam_grant_become_friends_with_your_rivals
The creative power of misfits,WorkLife with Adam Grant,40:17,https://ted.com/talks/worklife_with_adam_grant_the_creative_power_of_misfits
C\'f3mo los ni\'f1os pueden aprender historia,Fernando Salem,18:51,https://ted.com/talks/fernando_salem_como_los_ninos_pueden_aprender_historia
King Richard III: Solving a 500-year-old cold case,Dr. Turi King,19:20,https://ted.com/talks/dr_turi_king_king_richard_iii_solving_a_500_year_old_cold_case
Why we need to stop obsessing over World War II,Keith Lowe,18:29,https://ted.com/talks/keith_lowe_why_we_need_to_stop_obsessing_over_world_war_ii
A case for cliteracy,Sophia Wallace,23:17,https://ted.com/talks/sophia_wallace_a_case_for_cliteracy
We need to rethink casual sex,Terri Conley,18:11,https://ted.com/talks/terri_conley_we_need_to_rethink_casual_sex
How we can start to heal the pain of racial division,Ruby Sales,20:14,https://ted.com/talks/ruby_sales_how_we_can_start_to_heal_the_pain_of_racial_division
The power of appreciation,Mike Robbins,18:07,https://ted.com/talks/mike_robbins_the_power_of_appreciation
Sir Ken Robinson (still) wants an education revolution,The TED Interview,55:53,https://ted.com/talks/the_ted_interview_sir_ken_robinson_still_wants_an_education_revolution
Daniel Kahneman wants you to doubt yourself. Here's why,The TED Interview,41:54,https://ted.com/talks/the_ted_interview_daniel_kahneman_wants_you_to_doubt_yourself_here_s_why
How can we overcome a fear of love?,Trillion Small,19:21,https://ted.com/talks/trillion_small_how_can_we_overcome_a_fear_of_love
Ray Kurzweil on what the future holds next,The TED Interview,38:05,https://ted.com/talks/the_ted_interview_ray_kurzweil_on_what_the_future_holds_next
Mellody Hobson challenges us to be color brave,The TED Interview,53:54,https://ted.com/talks/the_ted_interview_mellody_hobson_challenges_us_to_be_color_brave
Robin Steinberg's quest to reform cash bail,The TED Interview,39:18,https://ted.com/talks/the_ted_interview_robin_steinberg_s_quest_to_reform_cash_bail
How I brought Batman to Hollywood (and academia),Michael Uslan,21:08,https://ted.com/talks/michael_uslan_how_i_brought_batman_to_hollywood_and_academia
Steven Pinker on the case for optimism,The TED Interview,56:08,https://ted.com/talks/the_ted_interview_steven_pinker_on_the_case_for_optimism
Dalia Mogahed on Islam in the world today,The TED Interview,52:25,https://ted.com/talks/the_ted_interview_dalia_mogahed_on_islam_in_the_world_today
Is war between China and the US inevitable?,Graham Allison,18:30,https://ted.com/talks/graham_allison_is_war_between_china_and_the_us_inevitable
How isolation fuels opioid addiction,Rachel Wurzman,18:18,https://ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction
David Deutsch on the infinite reach of knowledge,The TED Interview,59:51,https://ted.com/talks/the_ted_interview_david_deutsch_on_the_infinite_reach_of_knowledge
Elizabeth Gilbert shows up for ... everything,The TED Interview,58:57,https://ted.com/talks/the_ted_interview_elizabeth_gilbert_shows_up_for_everything
The dangers of algorithmic justice,Hany Farid,18:30,https://ted.com/talks/hany_farid_the_dangers_of_algorithmic_justice
What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,18:52,https://ted.com/talks/kym_worthy_what_happened_when_we_tested_thousands_of_abandoned_rape_kits_in_detroit
A love letter to realism in a time of grief,Mark Pollock and Simone George,19:09,https://ted.com/talks/mark_pollock_and_simone_george_a_love_letter_to_realism_in_a_time_of_grief
Fracaso tras fracaso,Karla Souza,18:34,https://ted.com/talks/karla_souza_fracaso_tras_fracaso
Humanizar los cuidados intensivos,Gabriel Heras,20:00,https://ted.com/talks/gabriel_heras_humanizar_los_cuidados_intensivos
Un ej\'e9rcito de mujeres,Alba Sotorra,19:37,https://ted.com/talks/alba_sotorra_un_ejercito_de_mujeres
El marketing para terminar guerras,Francisco Samper,18:33,https://ted.com/talks/francisco_samper_el_marketing_para_terminar_guerras_jan_2018
How Netflix changed entertainment -- and where it's headed,Reed Hastings,20:38,https://ted.com/talks/reed_hastings_how_netflix_changed_entertainment_and_where_it_s_headed
How to restore trust in Journalism,Ann Curry,27:23,https://ted.com/talks/ann_curry_how_to_restore_trust_in_journalism
A debate with Malcolm Gladwell,WorkLife with Adam Grant,54:09,https://ted.com/talks/worklife_with_adam_grant_a_debate_with_malcolm_gladwell
"#MeToo with Ashley Judd, Ronan Farrow and Tarana Burke",WorkLife with Adam Grant,36:19,https://ted.com/talks/worklife_with_adam_grant_metoo_with_ashley_judd_ronan_farrow_and_tarana_burke
Why fascism is so tempting -- and how your data could power it,Yuval Noah Harari,18:09,https://ted.com/talks/yuval_noah_harari_why_fascism_is_so_tempting_and_how_your_data_could_power_it
Is the world getting better or worse? A look at the numbers,Steven Pinker,18:18,https://ted.com/talks/steven_pinker_is_the_world_getting_better_or_worse_a_look_at_the_numbers
When work takes over your life,WorkLife with Adam Grant,37:39,https://ted.com/talks/worklife_with_adam_grant_when_work_takes_over_your_life
A world without bosses,WorkLife with Adam Grant,34:31,https://ted.com/talks/worklife_with_adam_grant_a_world_without_bosses
SpaceX's plan to fly you across the globe in 30 minutes,Gwynne Shotwell,21:16,https://ted.com/talks/gwynne_shotwell_spacex_s_plan_to_fly_you_across_the_globe_in_30_minutes
How a team of chefs fed Puerto Rico after Hurricane Maria,Jos\'e9 Andr\'e9s,21:40,https://ted.com/talks/jose_andres_how_a_team_of_chefs_fed_puerto_rico_after_hurricane_maria
Faking your emotions at work,WorkLife with Adam Grant,33:45,https://ted.com/talks/worklife_with_adam_grant_faking_your_emotions_at_work
My descent into America's neo-Nazi movement -- and how I got out,Christian Picciolini,20:05,https://ted.com/talks/christian_picciolini_my_descent_into_america_s_neo_nazi_movement_and_how_i_got_out
How to trust people you don't like,WorkLife with Adam Grant,34:24,https://ted.com/talks/worklife_with_adam_grant_how_to_trust_people_you_don_t_like
How to stop screwing yourself over,Mel Robbins,21:40,https://ted.com/talks/mel_robbins_how_to_stop_screwing_yourself_over
Your hidden personality,WorkLife with Adam Grant,32:13,https://ted.com/talks/worklife_with_adam_grant_your_hidden_personality
The problem with all-stars,WorkLife with Adam Grant,33:14,https://ted.com/talks/worklife_with_adam_grant_the_problem_with_all_stars
The Daily Show's secret to creativity,WorkLife with Adam Grant,33:44,https://ted.com/talks/worklife_with_adam_grant_the_daily_show_s_secret_to_creativity
How to love criticism,WorkLife with Adam Grant,34:39,https://ted.com/talks/worklife_with_adam_grant_how_to_love_criticism
3 lessons of revolutionary love in a time of rage,Valarie Kaur,21:59,https://ted.com/talks/valarie_kaur_3_lessons_of_revolutionary_love_in_a_time_of_rage
How to put the power of law in people's hands,Vivek Maru,19:30,https://ted.com/talks/vivek_maru_how_to_put_the_power_of_law_in_people_s_hands
"Mammoths resurrected, geoengineering and other thoughts from a futurist",Stewart Brand and Chris Anderson,30:18,https://ted.com/talks/stewart_brand_and_chris_anderson_mammoths_resurrected_geoengineering_and_other_thoughts_from_a_futurist
You aren't at the mercy of your emotions -- your brain creates them,Lisa Feldman Barrett,18:15,https://ted.com/talks/lisa_feldman_barrett_you_aren_t_at_the_mercy_of_your_emotions_your_brain_creates_them
"Plastic pollution, our toilets and us",Natalie Fee,19:05,https://ted.com/talks/natalie_fee_plastic_pollution_our_toilets_and_us
"Why I'm done trying to be ""man enough""",Justin Baldoni,18:16,https://ted.com/talks/justin_baldoni_why_i_m_done_trying_to_be_man_enough
What AI is -- and isn't,Sebastian Thrun and Chris Anderson,24:08,https://ted.com/talks/sebastian_thrun_and_chris_anderson_what_ai_is_and_isn_t
The science of cells that never get old,Elizabeth Blackburn,18:33,https://ted.com/talks/elizabeth_blackburn_the_science_of_cells_that_never_get_old
An interview with the Queen of Creole Cuisine,Leah Chase and Pat Mitchell,22:27,https://ted.com/talks/leah_chase_and_pat_mitchell_an_interview_with_the_queen_of_creole_cuisine
"How Amazon, Apple, Facebook and Google manipulate our emotions",Scott Galloway,18:52,https://ted.com/talks/scott_galloway_how_amazon_apple_facebook_and_google_manipulate_our_emotions
How technology can reconnect parents and kids,Lana Yarosh,19:18,https://ted.com/talks/lana_yarosh_how_technology_can_reconnect_parents_and_kids
The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:45,https://ted.com/talks/shonda_rhimes_and_cyndi_stivers_the_future_of_storytelling
We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:42,https://ted.com/talks/zeynep_tufekci_we_re_building_a_dystopia_just_to_make_people_click_on_ads
The powerful stories that shaped Africa,Gus Casely-Hayford,19:41,https://ted.com/talks/gus_casely_hayford_the_powerful_stories_that_shaped_africa
The new age of corporate monopolies,Margrethe Vestager,19:35,https://ted.com/talks/margrethe_vestager_the_new_age_of_corporate_monopolies
The revolutionary power of diverse thought,Elif Shafak,21:45,https://ted.com/talks/elif_shafak_the_revolutionary_power_of_diverse_thought
A Black man goes undercover in the alt-right,Theo E.J. Wilson,18:07,https://ted.com/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right
Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:02,https://ted.com/talks/chetan_bhatt_dare_to_refuse_the_origin_myths_that_claim_who_you_are
"A lyrical bridge between past, present and future",David Whyte,20:02,https://ted.com/talks/david_whyte_a_lyrical_bridge_between_past_present_and_future
What six years in captivity taught me about fear and faith,Ingrid Betancourt,19:27,https://ted.com/talks/ingrid_betancourt_what_six_years_in_captivity_taught_me_about_fear_and_faith
The refugee crisis is a test of our character,David Miliband,18:25,https://ted.com/talks/david_miliband_the_refugee_crisis_is_a_test_of_our_character
Doesn't everyone deserve a chance at a good life?,Jim Yong Kim,21:59,https://ted.com/talks/jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life
No one should die because they live too far from a doctor,Raj Panjabi,20:17,https://ted.com/talks/raj_panjabi_no_one_should_die_because_they_live_too_far_from_a_doctor
The future we're building -- and boring,Elon Musk,40:37,https://ted.com/talks/elon_musk_the_future_we_re_building_and_boring
"On tennis, love and motherhood",Serena Williams and Gayle King,18:15,https://ted.com/talks/serena_williams_and_gayle_king_on_tennis_love_and_motherhood
We should all be feminists,Chimamanda Ngozi Adichie,29:14,https://ted.com/talks/chimamanda_ngozi_adichie_we_should_all_be_feminists
Political common ground in a polarized United States,"Gretchen Carlson, David Brooks",47:20,https://ted.com/talks/gretchen_carlson_david_brooks_political_common_ground_in_a_polarized_united_states
Nationalism vs. globalism: the new political divide,Yuval Noah Harari,59:55,https://ted.com/talks/yuval_noah_harari_nationalism_vs_globalism_the_new_political_divide
4 ways to make a city more walkable,Jeff Speck,18:24,https://ted.com/talks/jeff_speck_4_ways_to_make_a_city_more_walkable
Our story of rape and reconciliation,Thordis Elva and Tom Stranger,18:53,https://ted.com/talks/thordis_elva_and_tom_stranger_our_story_of_rape_and_reconciliation
Help discover ancient ruins -- before it's too late,Sarah Parcak,20:49,https://ted.com/talks/sarah_parcak_help_discover_ancient_ruins_before_it_s_too_late
What we don't know about Europe's Muslim kids,Deeyah Khan,19:58,https://ted.com/talks/deeyah_khan_what_we_don_t_know_about_europe_s_muslim_kids
The ethical dilemma of designer babies,Paul Knoepfler,18:05,https://ted.com/talks/paul_knoepfler_the_ethical_dilemma_of_designer_babies
Will automation take away all our jobs?,David Autor,18:24,https://ted.com/talks/david_autor_will_automation_take_away_all_our_jobs
Could a drug prevent depression and PTSD?,Beck Brachman,18:10,https://ted.com/talks/beck_brachman_could_a_drug_prevent_depression_and_ptsd
A political party for women's equality,Sandi Toksvig,19:18,https://ted.com/talks/sandi_toksvig_a_political_party_for_women_s_equality
The urgency of intersectionality,Kimberl\'e9 Crenshaw,18:36,https://ted.com/talks/kimberle_crenshaw_the_urgency_of_intersectionality
Can a divided America heal?,Jonathan Haidt,20:04,https://ted.com/talks/jonathan_haidt_can_a_divided_america_heal
It's time for women to run for office,Halla T\'f3masd\'f3ttir,19:05,https://ted.com/talks/halla_tomasdottir_it_s_time_for_women_to_run_for_office
Technology hasn't changed love. Here's why,Helen Fisher,18:51,https://ted.com/talks/helen_fisher_technology_hasn_t_changed_love_here_s_why
The risky politics of progress,Jonathan Tepperman,18:03,https://ted.com/talks/jonathan_tepperman_the_risky_politics_of_progress
How the blockchain is changing money and business,Don Tapscott,18:36,https://ted.com/talks/don_tapscott_how_the_blockchain_is_changing_money_and_business
How trees talk to each other,Suzanne Simard,18:05,https://ted.com/talks/suzanne_simard_how_trees_talk_to_each_other
An entertainment icon on living a life of meaning,Norman Lear,19:33,https://ted.com/talks/norman_lear_an_entertainment_icon_on_living_a_life_of_meaning
The mind behind Linux,Linus Torvalds,21:16,https://ted.com/talks/linus_torvalds_the_mind_behind_linux
How megacities are changing the map of the world,Parag Khanna,20:21,https://ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world
A futuristic vision of the age of holograms,Alex Kipman,18:52,https://ted.com/talks/alex_kipman_a_futuristic_vision_of_the_age_of_holograms
The gospel of doubt,Casey Gerald,18:06,https://ted.com/talks/casey_gerald_the_gospel_of_doubt
This country isn't just carbon neutral -- it's carbon negative,Tshering Tobgay,18:41,https://ted.com/talks/tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative
Uber's plan to get more people into fewer cars,Travis Kalanick,19:05,https://ted.com/talks/travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars
The case for optimism on climate change,Al Gore,25:07,https://ted.com/talks/al_gore_the_case_for_optimism_on_climate_change
My year of saying yes to everything,Shonda Rhimes,18:31,https://ted.com/talks/shonda_rhimes_my_year_of_saying_yes_to_everything
Capitalism will eat democracy -- unless we speak up,Yanis Varoufakis,19:38,https://ted.com/talks/yanis_varoufakis_capitalism_will_eat_democracy_unless_we_speak_up
Refugees have the right to be protected,Ant\'f3nio Guterres,19:40,https://ted.com/talks/antonio_guterres_refugees_have_the_right_to_be_protected
The exhilarating peace of freediving,Guillaume N\'e9ry,18:57,https://ted.com/talks/guillaume_nery_the_exhilarating_peace_of_freediving
What are animals thinking and feeling?,Carl Safina,19:13,https://ted.com/talks/carl_safina_what_are_animals_thinking_and_feeling
My country will be underwater soon -- unless we work together,Anote Tong,21:02,https://ted.com/talks/anote_tong_my_country_will_be_underwater_soon_unless_we_work_together
A boat carrying 500 refugees sunk at sea. The story of two survivors,Melissa Fleming,19:01,https://ted.com/talks/melissa_fleming_a_boat_carrying_500_refugees_sunk_at_sea_the_story_of_two_survivors
Stunning photos of the endangered Everglades,Mac Stone,19:02,https://ted.com/talks/mac_stone_stunning_photos_of_the_endangered_everglades
Why climate change is a threat to human rights,Mary Robinson,21:29,https://ted.com/talks/mary_robinson_why_climate_change_is_a_threat_to_human_rights
What really matters at the end of life,BJ Miller,18:54,https://ted.com/talks/bj_miller_what_really_matters_at_the_end_of_life
The mathematician who cracked Wall Street,Jim Simons,22:54,https://ted.com/talks/jim_simons_the_mathematician_who_cracked_wall_street
Human trafficking is all around you. This is how it works,Noy Thrupkaew,18:38,https://ted.com/talks/noy_thrupkaew_human_trafficking_is_all_around_you_this_is_how_it_works
The art of first impressions -- in design and life,Chip Kidd,18:39,https://ted.com/talks/chip_kidd_the_art_of_first_impressions_in_design_and_life
Do we see reality as it is?,Donald Hoffman,21:37,https://ted.com/talks/donald_hoffman_do_we_see_reality_as_it_is
"One woman, five characters, and a sex lesson from the future",Sarah Jones,25:15,https://ted.com/talks/sarah_jones_one_woman_five_characters_and_a_sex_lesson_from_the_future
The surprisingly logical minds of babies,Laura Schulz,20:05,https://ted.com/talks/laura_schulz_the_surprisingly_logical_minds_of_babies
Rethinking infidelity ... a talk for anyone who has ever loved,Esther Perel,21:17,https://ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved
"My daughter, my wife, our robot, and the quest for immortality",Martine Rothblatt,20:51,https://ted.com/talks/martine_rothblatt_my_daughter_my_wife_our_robot_and_the_quest_for_immortality
Why city flags may be the worst-designed thing you've never noticed,Roman Mars,18:05,https://ted.com/talks/roman_mars_why_city_flags_may_be_the_worst_designed_thing_you_ve_never_noticed
The hidden reason for poverty the world needs to address now,Gary Haugen,21:52,https://ted.com/talks/gary_haugen_the_hidden_reason_for_poverty_the_world_needs_to_address_now
How to make peace? Get angry,Kailash Satyarthi,18:16,https://ted.com/talks/kailash_satyarthi_how_to_make_peace_get_angry
Are China and the US doomed to conflict?,Kevin Rudd,19:48,https://ted.com/talks/kevin_rudd_are_china_and_the_us_doomed_to_conflict
Everyone around you has a story the world needs to hear,Dave Isay,21:24,https://ted.com/talks/dave_isay_everyone_around_you_has_a_story_the_world_needs_to_hear
A tale of two Americas. And the mini-mart where they collided,Anand Giridharadas,19:10,https://ted.com/talks/anand_giridharadas_a_tale_of_two_americas_and_the_mini_mart_where_they_collided
The price of shame,Monica Lewinsky,22:13,https://ted.com/talks/monica_lewinsky_the_price_of_shame
Can we create new senses for humans?,David Eagleman,20:21,https://ted.com/talks/david_eagleman_can_we_create_new_senses_for_humans
I was held hostage for 317 days. Here's what I thought about\'85,Vincent Cochetel,19:33,https://ted.com/talks/vincent_cochetel_i_was_held_hostage_for_317_days_here_s_what_i_thought_about
How to run a company with (almost) no rules,Ricardo Semler,21:28,https://ted.com/talks/ricardo_semler_how_to_run_a_company_with_almost_no_rules
Humanity vs. Ebola. How we could win a terrifying war,Bruce Aylward,18:57,https://ted.com/talks/bruce_aylward_humanity_vs_ebola_how_we_could_win_a_terrifying_war
My mother\'92s strange definition of empowerment,Khadija Gbla,18:26,https://ted.com/talks/khadija_gbla_my_mother_s_strange_definition_of_empowerment
Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:44,https://ted.com/talks/miguel_nicolelis_brain_to_brain_communication_has_arrived_how_we_did_it
How better transportation can reinvigorate a city,Antonella Mei-Pochtler,18:16,https://ted.com/talks/antonella_mei_pochtler_how_better_transportation_can_reinvigorate_a_city
The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:32,https://ted.com/talks/jeremy_howard_the_wonderful_and_terrifying_implications_of_computers_that_can_learn
Meet the mom who started the Ice Bucket Challenge,Nancy Frates,18:40,https://ted.com/talks/nancy_frates_meet_the_mom_who_started_the_ice_bucket_challenge
Hidden music rituals around the world,Vincent Moon and Nan\'e1 Vasconcelos,23:59,https://ted.com/talks/vincent_moon_and_nana_vasconcelos_hidden_music_rituals_around_the_world
Why privacy matters,Glenn Greenwald,20:24,https://ted.com/talks/glenn_greenwald_why_privacy_matters
New thoughts on capital in the twenty-first century,Thomas Piketty,20:47,https://ted.com/talks/thomas_piketty_new_thoughts_on_capital_in_the_twenty_first_century
The magic of the Amazon: A river that flows invisibly all around us,Antonio Donato Nobre,21:22,https://ted.com/talks/antonio_donato_nobre_the_magic_of_the_amazon_a_river_that_flows_invisibly_all_around_us
What makes us get sick? Look upstream,Rishi Manchanda,18:00,https://ted.com/talks/rishi_manchanda_what_makes_us_get_sick_look_upstream
How not to be ignorant about the world,Hans and Ola Rosling,18:52,https://ted.com/talks/hans_and_ola_rosling_how_not_to_be_ignorant_about_the_world
"Depressed dogs, cats with OCD \'97 what animal madness means for us humans",Laurel Braitman,19:15,https://ted.com/talks/laurel_braitman_depressed_dogs_cats_with_ocd_what_animal_madness_means_for_us_humans
"Beware, fellow plutocrats, the pitchforks are coming",Nick Hanauer,20:09,https://ted.com/talks/nick_hanauer_beware_fellow_plutocrats_the_pitchforks_are_coming
The dark secrets of a surveillance state,Hubertus Knabe,19:21,https://ted.com/talks/hubertus_knabe_the_dark_secrets_of_a_surveillance_state
How do you explain consciousness?,David Chalmers,18:20,https://ted.com/talks/david_chalmers_how_do_you_explain_consciousness
When people of Muslim heritage challenge fundamentalism,Karima Bennoune,19:48,https://ted.com/talks/karima_bennoune_when_people_of_muslim_heritage_challenge_fundamentalism
A 30-year history of the future,Nicholas Negroponte,19:26,https://ted.com/talks/nicholas_negroponte_a_30_year_history_of_the_future
Why we should trust scientists,Naomi Oreskes,18:57,https://ted.com/talks/naomi_oreskes_why_we_should_trust_scientists
How I started writing songs again,Sting,22:58,https://ted.com/talks/sting_how_i_started_writing_songs_again
How the worst moments in our lives make us who we are,Andrew Solomon,20:10,https://ted.com/talks/andrew_solomon_how_the_worst_moments_in_our_lives_make_us_who_we_are
"How to rob a bank (from the inside, that is)",William Black,18:31,https://ted.com/talks/william_black_how_to_rob_a_bank_from_the_inside_that_is
What does the future hold? 11 characters offer quirky answers,Sarah Jones,18:19,https://ted.com/talks/sarah_jones_what_does_the_future_hold_11_characters_offer_quirky_answers
Be passionate. Be courageous. Be your best.,Gabby Giffords and Mark Kelly,18:31,https://ted.com/talks/gabby_giffords_and_mark_kelly_be_passionate_be_courageous_be_your_best
How public spaces make cities work,Amanda Burden,18:11,https://ted.com/talks/amanda_burden_how_public_spaces_make_cities_work
Why giving away our wealth has been the most satisfying thing we've done,Bill and Melinda Gates,24:43,https://ted.com/talks/bill_and_melinda_gates_why_giving_away_our_wealth_has_been_the_most_satisfying_thing_we_ve_done
"The new bionics that let us run, climb and dance",Hugh Herr,18:43,https://ted.com/talks/hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance
"To create for the ages, let's combine art and engineering",Bran Ferren,19:55,https://ted.com/talks/bran_ferren_to_create_for_the_ages_let_s_combine_art_and_engineering
Where's Google going next?,Larry Page,23:13,https://ted.com/talks/larry_page_where_s_google_going_next
The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:13,https://ted.com/talks/richard_ledgett_the_nsa_responds_to_edward_snowden_s_ted_talk
What I learned from going blind in space,Chris Hadfield,18:04,https://ted.com/talks/chris_hadfield_what_i_learned_from_going_blind_in_space
Here's how we take back the Internet,Edward Snowden,34:45,https://ted.com/talks/edward_snowden_here_s_how_we_take_back_the_internet
"Depression, the secret we share",Andrew Solomon,29:04,https://ted.com/talks/andrew_solomon_depression_the_secret_we_share
How the NSA betrayed the world's trust -- time to act,Mikko Hypponen,19:00,https://ted.com/talks/mikko_hypponen_how_the_nsa_betrayed_the_world_s_trust_time_to_act
Why our IQ levels are higher than our grandparents',James Flynn,18:23,https://ted.com/talks/james_flynn_why_our_iq_levels_are_higher_than_our_grandparents
The pursuit of ignorance,Stuart Firestein,18:16,https://ted.com/talks/stuart_firestein_the_pursuit_of_ignorance
Why do we sleep?,Russell Foster,21:29,https://ted.com/talks/russell_foster_why_do_we_sleep
In the key of genius,Derek Paravicini and Adam Ockelford,19:21,https://ted.com/talks/derek_paravicini_and_adam_ockelford_in_the_key_of_genius
"Spider-Man, The Lion King and life on the creative edge",Julie Taymor,18:11,https://ted.com/talks/julie_taymor_spider_man_the_lion_king_and_life_on_the_creative_edge
The interspecies internet? An idea in progress,"Diana Reiss, Peter Gabriel, Neil Gershenfeld and Vint Cerf",19:44,https://ted.com/talks/diana_reiss_peter_gabriel_neil_gershenfeld_and_vint_cerf_the_interspecies_internet_an_idea_in_progress
A tale of two political systems,Eric X. Li,20:20,https://ted.com/talks/eric_x_li_a_tale_of_two_political_systems
Anatomy of a New Yorker cartoon,Bob Mankoff,20:42,https://ted.com/talks/bob_mankoff_anatomy_of_a_new_yorker_cartoon
Imagine a European democracy without borders,George Papandreou,19:49,https://ted.com/talks/george_papandreou_imagine_a_european_democracy_without_borders
